symbol,entry_date,exit_date,pnl,pnl_pct,reason,days_held,motor,entry_premium,exit_value
BB,2026-04-15 00:00:00+00:00,2026-04-22 00:00:00+00:00,-0.42399638922167426,-0.032085561497326394,rebalance,7,hold_weekly,,
F,2026-04-15 00:00:00+00:00,2026-04-22 00:00:00+00:00,-0.15510040059556296,-0.011737089201877812,rebalance,7,hold_weekly,,
NOK,2026-04-15 00:00:00+00:00,2026-04-22 00:00:00+00:00,-0.686140310634686,-0.05192307692307692,rebalance,7,hold_weekly,,
PLTR,2026-04-15 00:00:00+00:00,2026-04-22 00:00:00+00:00,0.6020194900968363,0.04555730629581432,rebalance,7,hold_weekly,,
SOFI,2026-04-15 00:00:00+00:00,2026-04-22 00:00:00+00:00,0.1614098486495319,0.012214551248008507,rebalance,7,hold_weekly,,
TQQQ,2026-04-15 00:00:00+00:00,2026-04-22 00:00:00+00:00,0.6469145837523573,0.04895470383275262,rebalance,7,hold_weekly,,
TSLA,2026-04-15 00:00:00+00:00,2026-04-22 00:00:00+00:00,0.0372751513961731,0.0028207649707572696,rebalance,7,hold_weekly,,
AMD,2026-04-22 00:00:00+00:00,2026-04-29 00:00:00+00:00,0.5740236990717946,0.043006095108443505,rebalance,7,hold_weekly,,
BB,2026-04-22 00:00:00+00:00,2026-04-29 00:00:00+00:00,0.6232294032763033,0.04669260700389116,rebalance,7,hold_weekly,,
F,2026-04-22 00:00:00+00:00,2026-04-29 00:00:00+00:00,-0.172225759830118,-0.012903225806451627,rebalance,7,hold_weekly,,
NOK,2026-04-22 00:00:00+00:00,2026-04-29 00:00:00+00:00,1.370185469798903,0.10265486725663726,rebalance,7,hold_weekly,,
PLTR,2026-04-22 00:00:00+00:00,2026-04-29 00:00:00+00:00,-0.3034811120678409,-0.0227369315767107,rebalance,7,hold_weekly,,
SOFI,2026-04-22 00:00:00+00:00,2026-04-29 00:00:00+00:00,-2.061010471496447,-0.15441176470588236,rebalance,7,hold_weekly,,
TQQQ,2026-04-22 00:00:00+00:00,2026-04-29 00:00:00+00:00,0.24611781286226808,0.01843924925913723,rebalance,7,hold_weekly,,
TSLA,2026-04-22 00:00:00+00:00,2026-04-29 00:00:00+00:00,-0.1142996073762177,-0.008563374288601567,rebalance,7,hold_weekly,,
AMD,2026-04-29 00:00:00+00:00,2026-05-06 00:00:00+00:00,2.488356492877376,0.1861453583291111,rebalance,7,hold_weekly,,
BB,2026-04-29 00:00:00+00:00,2026-05-06 00:00:00+00:00,0.9309727479079388,0.06964285714285731,rebalance,7,hold_weekly,,
F,2026-04-29 00:00:00+00:00,2026-05-06 00:00:00+00:00,0.5488922696094711,0.04106073567151421,rebalance,7,hold_weekly,,
NOK,2026-04-29 00:00:00+00:00,2026-05-06 00:00:00+00:00,-0.22910560191551532,-0.017138599105812245,rebalance,7,hold_weekly,,
PLTR,2026-04-29 00:00:00+00:00,2026-05-06 00:00:00+00:00,-0.20851861739505395,-0.015598557869178234,rebalance,7,hold_weekly,,
SOFI,2026-04-29 00:00:00+00:00,2026-05-06 00:00:00+00:00,0.23364468592458998,0.017478152309613085,rebalance,7,hold_weekly,,
TQQQ,2026-04-29 00:00:00+00:00,2026-05-06 00:00:00+00:00,0.829165480803626,0.06202700697432852,rebalance,7,hold_weekly,,
TSLA,2026-04-29 00:00:00+00:00,2026-05-06 00:00:00+00:00,0.3213466299890264,0.024038831959319003,rebalance,7,hold_weekly,,
AMD,2026-05-06 00:00:00+00:00,2026-05-13 00:00:00+00:00,-0.0870200562918626,-0.0062236498695041765,rebalance,7,hold_weekly,,
BB,2026-05-06 00:00:00+00:00,2026-05-13 00:00:00+00:00,-0.26975224586024105,-0.019292604501607743,rebalance,7,hold_weekly,,
F,2026-05-06 00:00:00+00:00,2026-05-13 00:00:00+00:00,1.8425195797999034,0.1317764804003336,rebalance,7,hold_weekly,,
NOK,2026-05-06 00:00:00+00:00,2026-05-13 00:00:00+00:00,1.6349676111402651,0.1169324221716022,rebalance,7,hold_weekly,,
PLTR,2026-05-06 00:00:00+00:00,2026-05-13 00:00:00+00:00,-0.6117194158726491,-0.043749999999999935,rebalance,7,hold_weekly,,
SOFI,2026-05-06 00:00:00+00:00,2026-05-13 00:00:00+00:00,-0.5188347965712321,-0.037106918238993696,rebalance,7,hold_weekly,,
TQQQ,2026-05-06 00:00:00+00:00,2026-05-13 00:00:00+00:00,0.42528442390292653,0.03041622198505882,rebalance,7,hold_weekly,,
TSLA,2026-05-06 00:00:00+00:00,2026-05-13 00:00:00+00:00,0.381287595965377,0.027269581266581907,rebalance,7,hold_weekly,,
AMD,2026-05-13 00:00:00+00:00,2026-05-20 00:00:00+00:00,1.1605930835353178,0.08098055790363462,rebalance,7,hold_weekly,,
BB,2026-05-13 00:00:00+00:00,2026-05-20 00:00:00+00:00,-0.023078501874582713,-0.0016103059581320633,rebalance,7,hold_weekly,,
F,2026-05-13 00:00:00+00:00,2026-05-20 00:00:00+00:00,0.17558039404736014,0.01225114854517617,rebalance,7,hold_weekly,,
NOK,2026-05-13 00:00:00+00:00,2026-05-20 00:00:00+00:00,-0.05242044500408305,-0.0036576444769569937,rebalance,7,hold_weekly,,
PLTR,2026-05-13 00:00:00+00:00,2026-05-20 00:00:00+00:00,0.20025881166034942,0.013973088865888014,rebalance,7,hold_weekly,,
SOFI,2026-05-13 00:00:00+00:00,2026-05-20 00:00:00+00:00,0.4328696549897053,0.030203545633617806,rebalance,7,hold_weekly,,
TQQQ,2026-05-13 00:00:00+00:00,2026-05-20 00:00:00+00:00,0.703519317119623,0.04908816673522545,rebalance,7,hold_weekly,,
TSLA,2026-05-13 00:00:00+00:00,2026-05-20 00:00:00+00:00,0.46636437624191807,0.03254064487392047,rebalance,7,hold_weekly,,
AMD,2026-05-20 00:00:00+00:00,2026-05-27 00:00:00+00:00,-0.24383860104149768,-0.01657107702077831,rebalance,7,hold_weekly,,
BB,2026-05-20 00:00:00+00:00,2026-05-27 00:00:00+00:00,0.4368975801797852,0.029691211401425204,rebalance,7,hold_weekly,,
F,2026-05-20 00:00:00+00:00,2026-05-27 00:00:00+00:00,0.5378745352646792,0.03655352480417755,rebalance,7,hold_weekly,,
NOK,2026-05-20 00:00:00+00:00,2026-05-27 00:00:00+00:00,-0.6972949082840252,-0.04738760631834765,rebalance,7,hold_weekly,,
PLTR,2026-05-20 00:00:00+00:00,2026-05-27 00:00:00+00:00,-0.44057954573105285,-0.02994143484626659,rebalance,7,hold_weekly,,
SOFI,2026-05-20 00:00:00+00:00,2026-05-27 00:00:00+00:00,0.17495588204546308,0.011889862327909976,rebalance,7,hold_weekly,,
TQQQ,2026-05-20 00:00:00+00:00,2026-05-27 00:00:00+00:00,-0.05027600903145135,-0.0034167175106772384,rebalance,7,hold_weekly,,
TSLA,2026-05-20 00:00:00+00:00,2026-05-27 00:00:00+00:00,0.22975296959819502,0.015613828732212457,rebalance,7,hold_weekly,,
AMD,2026-05-27 00:00:00+00:00,2026-06-03 00:00:00+00:00,0.5916649227579249,0.04022701997929227,rebalance,7,hold_weekly,,
BB,2026-05-27 00:00:00+00:00,2026-06-03 00:00:00+00:00,-0.19952912581068105,-0.013565891472868252,rebalance,7,hold_weekly,,
F,2026-05-27 00:00:00+00:00,2026-06-03 00:00:00+00:00,-0.40071731732911786,-0.02724458204334357,rebalance,7,hold_weekly,,
NOK,2026-05-27 00:00:00+00:00,2026-06-03 00:00:00+00:00,-0.10474644739463734,-0.007121661721068327,rebalance,7,hold_weekly,,
PLTR,2026-05-27 00:00:00+00:00,2026-06-03 00:00:00+00:00,-0.9636605472409254,-0.06551882762699607,rebalance,7,hold_weekly,,
SOFI,2026-05-27 00:00:00+00:00,2026-06-03 00:00:00+00:00,-0.8788408008810578,-0.05975197294250278,rebalance,7,hold_weekly,,
TQQQ,2026-05-27 00:00:00+00:00,2026-06-03 00:00:00+00:00,-0.1112976039016047,-0.007567071772529277,rebalance,7,hold_weekly,,
TSLA,2026-05-27 00:00:00+00:00,2026-06-03 00:00:00+00:00,-0.0013884124216119176,-9.439750790589194e-05,rebalance,7,hold_weekly,,
AMD,2026-06-03 00:00:00+00:00,2026-06-10 00:00:00+00:00,-0.7021116609110223,-0.04859044594694061,rebalance,7,hold_weekly,,
BB,2026-06-03 00:00:00+00:00,2026-06-10 00:00:00+00:00,-0.03269136328461997,-0.0022624434389139597,rebalance,7,hold_weekly,,
F,2026-06-03 00:00:00+00:00,2026-06-10 00:00:00+00:00,-0.628242720513148,-0.043478260869565064,rebalance,7,hold_weekly,,
NOK,2026-06-03 00:00:00+00:00,2026-06-10 00:00:00+00:00,-0.4694810221885266,-0.03249097472924182,rebalance,7,hold_weekly,,
PLTR,2026-06-03 00:00:00+00:00,2026-06-10 00:00:00+00:00,-0.20349983784017844,-0.014083440599681881,rebalance,7,hold_weekly,,
SOFI,2026-06-03 00:00:00+00:00,2026-06-10 00:00:00+00:00,-0.5263964507031869,-0.036429872495446325,rebalance,7,hold_weekly,,
TQQQ,2026-06-03 00:00:00+00:00,2026-06-10 00:00:00+00:00,-0.8722279224704419,-0.060363537710255065,rebalance,7,hold_weekly,,
TSLA,2026-06-03 00:00:00+00:00,2026-06-10 00:00:00+00:00,-0.5496727866504472,-0.03804073812644959,rebalance,7,hold_weekly,,
AMD,2026-06-10 00:00:00+00:00,2026-06-17 00:00:00+00:00,0.14273591733603297,0.010230834433953069,rebalance,7,hold_weekly,,
BB,2026-06-10 00:00:00+00:00,2026-06-17 00:00:00+00:00,-0.5172872752910536,-0.037077426390403435,rebalance,7,hold_weekly,,
F,2026-06-10 00:00:00+00:00,2026-06-17 00:00:00+00:00,-0.4356831329323043,-0.031228313671061703,rebalance,7,hold_weekly,,
NOK,2026-06-10 00:00:00+00:00,2026-06-17 00:00:00+00:00,-0.14969465773854296,-0.010729613733905536,rebalance,7,hold_weekly,,
PLTR,2026-06-10 00:00:00+00:00,2026-06-17 00:00:00+00:00,-0.274319251821602,-0.019662288930581584,rebalance,7,hold_weekly,,
SOFI,2026-06-10 00:00:00+00:00,2026-06-17 00:00:00+00:00,-0.22845551718562085,-0.01637492941840764,rebalance,7,hold_weekly,,
TQQQ,2026-06-10 00:00:00+00:00,2026-06-17 00:00:00+00:00,-0.41716734169830083,-0.029901163518078394,rebalance,7,hold_weekly,,
TSLA,2026-06-10 00:00:00+00:00,2026-06-17 00:00:00+00:00,-0.285471182222615,-0.020461622102505857,rebalance,7,hold_weekly,,
AMD,2026-06-17 00:00:00+00:00,2026-06-24 00:00:00+00:00,-0.002894866158630549,-0.00021159949985571496,rebalance,7,hold_weekly,,
BB,2026-06-17 00:00:00+00:00,2026-06-24 00:00:00+00:00,-0.3102239069396404,-0.02267573696145147,rebalance,7,hold_weekly,,
F,2026-06-17 00:00:00+00:00,2026-06-24 00:00:00+00:00,-0.15635284909757807,-0.01142857142857149,rebalance,7,hold_weekly,,
NOK,2026-06-17 00:00:00+00:00,2026-06-24 00:00:00+00:00,0.10984643595359245,0.00802919708029216,rebalance,7,hold_weekly,,
PLTR,2026-06-17 00:00:00+00:00,2026-06-24 00:00:00+00:00,-0.37513965507559277,-0.027420736932305085,rebalance,7,hold_weekly,,
SOFI,2026-06-17 00:00:00+00:00,2026-06-24 00:00:00+00:00,0.015825187155625642,0.0011567379988432923,rebalance,7,hold_weekly,,
TQQQ,2026-06-17 00:00:00+00:00,2026-06-24 00:00:00+00:00,-0.2095136579457737,-0.015314347125201567,rebalance,7,hold_weekly,,
TSLA,2026-06-17 00:00:00+00:00,2026-06-24 00:00:00+00:00,-0.21797048221983673,-0.01593249652786892,rebalance,7,hold_weekly,,
AMD,2026-06-24 00:00:00+00:00,2026-07-01 00:00:00+00:00,-0.9328621989801054,-0.06890912533783194,rebalance,7,hold_weekly,,
BB,2026-06-24 00:00:00+00:00,2026-07-01 00:00:00+00:00,0.1712261985359298,0.012648221343873443,rebalance,7,hold_weekly,,
F,2026-06-24 00:00:00+00:00,2026-07-01 00:00:00+00:00,-0.25322075853627446,-0.018705035971222955,rebalance,7,hold_weekly,,
NOK,2026-06-24 00:00:00+00:00,2026-07-01 00:00:00+00:00,-0.3771763094161429,-0.0278614457831324,rebalance,7,hold_weekly,,
PLTR,2026-06-24 00:00:00+00:00,2026-07-01 00:00:00+00:00,1.0512590740981231,0.0776549241450244,rebalance,7,hold_weekly,,
SOFI,2026-06-24 00:00:00+00:00,2026-07-01 00:00:00+00:00,0.3850619840541558,0.028443948689347583,rebalance,7,hold_weekly,,
TQQQ,2026-06-24 00:00:00+00:00,2026-07-01 00:00:00+00:00,-0.5916420059133891,-0.04370370370370374,rebalance,7,hold_weekly,,
TSLA,2026-06-24 00:00:00+00:00,2026-07-01 00:00:00+00:00,0.15127576132242204,0.011174512601046068,rebalance,7,hold_weekly,,
AMD,2026-07-01 00:00:00+00:00,2026-07-08 00:00:00+00:00,0.033843637391564485,0.0025091550250914644,rebalance,7,hold_weekly,,
BB,2026-07-01 00:00:00+00:00,2026-07-08 00:00:00+00:00,0.024302813585391547,0.00180180180180176,rebalance,7,hold_weekly,,
F,2026-07-01 00:00:00+00:00,2026-07-08 00:00:00+00:00,-0.05968168822961317,-0.004424778761061932,rebalance,7,hold_weekly,,
NOK,2026-07-01 00:00:00+00:00,2026-07-08 00:00:00+00:00,0.11382330413411346,0.008438818565400734,rebalance,7,hold_weekly,,
PLTR,2026-07-01 00:00:00+00:00,2026-07-08 00:00:00+00:00,-0.21581701503884254,-0.016000595370990623,rebalance,7,hold_weekly,,
SOFI,2026-07-01 00:00:00+00:00,2026-07-08 00:00:00+00:00,-0.015197815819597338,-0.001126760563380283,rebalance,7,hold_weekly,,
TQQQ,2026-07-01 00:00:00+00:00,2026-07-08 00:00:00+00:00,0.09150145582925617,0.0067838848124046015,rebalance,7,hold_weekly,,
TSLA,2026-07-01 00:00:00+00:00,2026-07-08 00:00:00+00:00,-0.29594059074869783,-0.021940928270042116,rebalance,7,hold_weekly,,
AMD,2026-07-08 00:00:00+00:00,2026-07-15 00:00:00+00:00,-0.46589526862250885,-0.03464506595150789,rebalance,7,hold_weekly,,
BB,2026-07-08 00:00:00+00:00,2026-07-15 00:00:00+00:00,-0.45191974086614906,-0.033605812897365965,rebalance,7,hold_weekly,,
F,2026-07-08 00:00:00+00:00,2026-07-15 00:00:00+00:00,0.2315236580062674,0.017216642754663003,rebalance,7,hold_weekly,,
NOK,2026-07-08 00:00:00+00:00,2026-07-15 00:00:00+00:00,-0.517217915481945,-0.03846153846153846,rebalance,7,hold_weekly,,
PLTR,2026-07-08 00:00:00+00:00,2026-07-15 00:00:00+00:00,0.0040226341018634315,0.0002991325157044322,rebalance,7,hold_weekly,,
SOFI,2026-07-08 00:00:00+00:00,2026-07-15 00:00:00+00:00,-0.49296025583400294,-0.036657681940700675,rebalance,7,hold_weekly,,
TQQQ,2026-07-08 00:00:00+00:00,2026-07-15 00:00:00+00:00,-0.10396755752422848,-0.0077312716608903195,rebalance,7,hold_weekly,,
TSLA,2026-07-08 00:00:00+00:00,2026-07-15 00:00:00+00:00,-0.05838251597847588,-0.004341460952092482,rebalance,7,hold_weekly,,
AMD,2026-07-15 00:00:00+00:00,2026-07-22 00:00:00+00:00,0.19176927766622143,0.014510589056444511,rebalance,7,hold_weekly,,
BB,2026-07-15 00:00:00+00:00,2026-07-22 00:00:00+00:00,-0.05880229669524262,-0.004449388209121281,rebalance,7,hold_weekly,,
F,2026-07-15 00:00:00+00:00,2026-07-22 00:00:00+00:00,0.13891888068243574,0.010511562718990928,rebalance,7,hold_weekly,,
NOK,2026-07-15 00:00:00+00:00,2026-07-22 00:00:00+00:00,-0.4351397614101131,-0.03292568203198507,rebalance,7,hold_weekly,,
PLTR,2026-07-15 00:00:00+00:00,2026-07-22 00:00:00+00:00,-0.8059396420507188,-0.060982963968038574,rebalance,7,hold_weekly,,
SOFI,2026-07-15 00:00:00+00:00,2026-07-22 00:00:00+00:00,-0.42704167935860227,-0.03231292517006808,rebalance,7,hold_weekly,,
TQQQ,2026-07-15 00:00:00+00:00,2026-07-22 00:00:00+00:00,-0.20183886280872443,-0.015272523469244759,rebalance,7,hold_weekly,,
TSLA,2026-07-15 00:00:00+00:00,2026-07-22 00:00:00+00:00,-0.1715932114551464,-0.012983928430053186,rebalance,7,hold_weekly,,
AMD,2026-07-22 00:00:00+00:00,2026-07-29 00:00:00+00:00,-0.716301242189946,-0.05512295983458717,rebalance,7,hold_weekly,,
BB,2026-07-22 00:00:00+00:00,2026-07-29 00:00:00+00:00,-0.44975156683455353,-0.034610630407910965,rebalance,7,hold_weekly,,
F,2026-07-22 00:00:00+00:00,2026-07-29 00:00:00+00:00,0.27795952449896966,0.02139037433155063,rebalance,7,hold_weekly,,
NOK,2026-07-22 00:00:00+00:00,2026-07-29 00:00:00+00:00,-0.756684886961926,-0.05823068309070543,rebalance,7,hold_weekly,,
PLTR,2026-07-22 00:00:00+00:00,2026-07-29 00:00:00+00:00,-0.055752789753690024,-0.004290455759734511,rebalance,7,hold_weekly,,
SOFI,2026-07-22 00:00:00+00:00,2026-07-29 00:00:00+00:00,-1.156628768087641,-0.08900836320191148,rebalance,7,hold_weekly,,
TQQQ,2026-07-22 00:00:00+00:00,2026-07-29 00:00:00+00:00,-0.8042471670718907,-0.06189083820662764,rebalance,7,hold_weekly,,
TSLA,2026-07-22 00:00:00+00:00,2026-07-29 00:00:00+00:00,-0.3854762648496681,-0.02966432474629204,rebalance,7,hold_weekly,,
AMD,2026-07-29 00:00:00+00:00,2026-08-05 00:00:00+00:00,-0.8797368614581806,-0.07044236183423962,rebalance,7,hold_weekly,,
BB,2026-07-29 00:00:00+00:00,2026-08-05 00:00:00+00:00,-0.19711664402749385,-0.01578354002254774,rebalance,7,hold_weekly,,
F,2026-07-29 00:00:00+00:00,2026-08-05 00:00:00+00:00,-0.09647206539808728,-0.007724719101123553,rebalance,7,hold_weekly,,
NOK,2026-07-29 00:00:00+00:00,2026-08-05 00:00:00+00:00,-0.42804174471351075,-0.034274193548387163,rebalance,7,hold_weekly,,
PLTR,2026-07-29 00:00:00+00:00,2026-08-05 00:00:00+00:00,-0.3247719254701309,-0.026005164146071402,rebalance,7,hold_weekly,,
SOFI,2026-07-29 00:00:00+00:00,2026-08-05 00:00:00+00:00,-0.3005313539479566,-0.02406417112299465,rebalance,7,hold_weekly,,
TQQQ,2026-07-29 00:00:00+00:00,2026-08-05 00:00:00+00:00,-0.3304961213958535,-0.026463512429831478,rebalance,7,hold_weekly,,
TSLA,2026-07-29 00:00:00+00:00,2026-08-05 00:00:00+00:00,-0.22127611051165452,-0.01771803879639539,rebalance,7,hold_weekly,,
AMD,2026-08-05 00:00:00+00:00,2026-08-12 00:00:00+00:00,0.22039512524823657,0.01815230224321135,rebalance,7,hold_weekly,,
BB,2026-08-05 00:00:00+00:00,2026-08-12 00:00:00+00:00,-0.28393127222484615,-0.023385300668151532,rebalance,7,hold_weekly,,
F,2026-08-05 00:00:00+00:00,2026-08-12 00:00:00+00:00,-0.13027298306658075,-0.010729613733905618,rebalance,7,hold_weekly,,
NOK,2026-08-05 00:00:00+00:00,2026-08-12 00:00:00+00:00,1.1318293410157487,0.09322033898305102,rebalance,7,hold_weekly,,
PLTR,2026-08-05 00:00:00+00:00,2026-08-12 00:00:00+00:00,-0.2706735102608935,-0.022293357722647813,rebalance,7,hold_weekly,,
SOFI,2026-08-05 00:00:00+00:00,2026-08-12 00:00:00+00:00,-0.027010994486774464,-0.0022246941045605934,rebalance,7,hold_weekly,,
TQQQ,2026-08-05 00:00:00+00:00,2026-08-12 00:00:00+00:00,0.25592418168053577,0.02107856556255111,rebalance,7,hold_weekly,,
TSLA,2026-08-05 00:00:00+00:00,2026-08-12 00:00:00+00:00,-0.1933524915584517,-0.015925002253538132,rebalance,7,hold_weekly,,
AMD,2026-08-12 00:00:00+00:00,2026-08-12 00:00:00+00:00,0.0,,fin_backtest,0,hold_weekly,,
BB,2026-08-12 00:00:00+00:00,2026-08-12 00:00:00+00:00,0.0,,fin_backtest,0,hold_weekly,,
F,2026-08-12 00:00:00+00:00,2026-08-12 00:00:00+00:00,0.0,,fin_backtest,0,hold_weekly,,
NOK,2026-08-12 00:00:00+00:00,2026-08-12 00:00:00+00:00,0.0,,fin_backtest,0,hold_weekly,,
PLTR,2026-08-12 00:00:00+00:00,2026-08-12 00:00:00+00:00,0.0,,fin_backtest,0,hold_weekly,,
SOFI,2026-08-12 00:00:00+00:00,2026-08-12 00:00:00+00:00,0.0,,fin_backtest,0,hold_weekly,,
TQQQ,2026-08-12 00:00:00+00:00,2026-08-12 00:00:00+00:00,0.0,,fin_backtest,0,hold_weekly,,
TSLA,2026-08-12 00:00:00+00:00,2026-08-12 00:00:00+00:00,0.0,,fin_backtest,0,hold_weekly,,
BB,2026-08-12 00:00:00+00:00,2026-08-12 00:00:00+00:00,0.0,0.0,fin_backtest,0,hold_weekly,22.700546521457202,22.700546521457202
